publication_id,title,issue_number,publication_date,scope_item_id,scope_id,scope_name,industry_age,batman_era,publication_type,continuity_type,batman_role,new_or_reprint_content,owned,ownership_status,ordered,edition_status,facsimile_exists,facsimile_owned,shopping_status,shopping_priority,gap_priority,gap_reason,source,confidence,notes
PUB-DET-0562,Detective Comics,562,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0563,Detective Comics,563,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0564,Detective Comics,564,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0565,Detective Comics,565,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0566,Detective Comics,566,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0567,Detective Comics,567,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BRAVE-BOLD-0074,The Brave and the Bold,74,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0075,The Brave and the Bold,75,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0076,The Brave and the Bold,76,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0077,The Brave and the Bold,77,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0078,The Brave and the Bold,78,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0079,The Brave and the Bold,79,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0080,The Brave and the Bold,80,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0081,The Brave and the Bold,81,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0082,The Brave and the Bold,82,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0083,The Brave and the Bold,83,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0084,The Brave and the Bold,84,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0085,The Brave and the Bold,85,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0086,The Brave and the Bold,86,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0087,The Brave and the Bold,87,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0088,The Brave and the Bold,88,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0089,The Brave and the Bold,89,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0090,The Brave and the Bold,90,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0091,The Brave and the Bold,91,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0092,The Brave and the Bold,92,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0093,The Brave and the Bold,93,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0094,The Brave and the Bold,94,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0095,The Brave and the Bold,95,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0096,The Brave and the Bold,96,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0097,The Brave and the Bold,97,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0098,The Brave and the Bold,98,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0099,The Brave and the Bold,99,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0100,The Brave and the Bold,100,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0101,The Brave and the Bold,101,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0102,The Brave and the Bold,102,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
PUB-BRAVE-BOLD-0103,The Brave and the Bold,103,,brave_and_bold_batman_bronze,batman_team_up_run,Bronze-era Batman team-up run,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead/team-up,new story,No,MISSING,No,,No,No,,,LOW,Optional/opportunistic Bronze publication.,https://en.wikipedia.org/wiki/The_Brave_and_the_Bold,verified,Complete Batman team-up physical run; opportunistic collecting priority.
